fan_id,first_name,last_name,email,favorite_players,community_memberships
23cb182d-1a83-459f-8f48-25ff96e67b1c,Katherine,Fields,smithjacqueline@example.net,"['7d809297-6d2f-4515-ab3c-1ce3eb47e7a6', '839c425d-d9b0-4b60-8c68-80d14ae382f7']",[]
60d450a9-e50d-4317-8617-58b84b7f1922,Steve,Johnson,douglas18@example.net,['79a00b55-fa24-45d8-a43f-772694b7776d'],[]
3be248f3-c988-4c50-aaff-03e94c6c5319,Amanda,Conner,yorkmonique@example.net,['724825a5-7a0b-422d-946e-ce9512ad7add'],[]
5f97f031-022c-4ed4-a23b-3a84e28847e6,Richard,Ross,annaharrell@example.net,"['ba2cf281-cffa-4de5-9db9-2109331e455d', 'cdd0eadc-19e2-4ca1-bba5-6846c9ac642b', '7dfc6f25-07a8-4618-954b-b9dd96cee86e']",[]
24cbcf83-6b2d-41f0-8904-62f9977ade06,Cindy,Evans,nielsenmichael@example.net,"['27bf8c9c-7193-4f43-9533-32f1293d1bf0', '31da633a-a7f1-4ec4-a715-b04bb85e0b5f', '262ea245-93dc-4c61-aa41-868bc4cc5dcf']",['8a0ad20d-1074-47df-bb78-7dfd008619af']
bcd2327a-9bc2-4f17-933d-0fd62567f7c6,Roger,Ruiz,eric90@example.org,['7bee6f18-bd56-4920-a132-107c8af22bef'],[]
1450ab28-e27e-46cc-988f-b01335e9a50b,Betty,Green,woodsbetty@example.com,"['072a3483-b063-48fd-bc9c-5faa9b845425', '67214339-8a36-45b9-8b25-439d97b06703']",['2d719e75-080c-4044-872a-3ec473b1ff42']
a2d3c1e9-9064-4f85-be2a-aa56d8017040,Larry,Bell,nwong@example.org,['d1b16c10-c5b3-4157-bd9d-7f289f17df81'],['ca6d549d-ee2c-44fa-aea6-9756596982a1']
d4110168-c0a2-433d-a241-c59cb77ba7cd,Christopher,Mcclain,longbenjamin@example.com,"['f51beff4-e90c-4b73-9253-8699c46a94ff', '9ecde51b-8b49-40a3-ba42-e8c5787c279c']",['47ecfc8e-62ef-4eb8-93c7-008b6008cc16']
7d639012-29f2-48eb-9e0d-ebd0b16d5c83,Anne,White,kyle84@example.org,"['577eb875-f886-400d-8b14-ec28a2cc5eae', 'ad391cbf-b874-4b1e-905b-2736f2b69332', 'cdd0eadc-19e2-4ca1-bba5-6846c9ac642b']",['8f14f922-9f58-4ad6-9ec9-327e95011837']
511552d5-36b1-4841-997f-187c06554f71,Henry,Diaz,ashleymurray@example.com,"['27bf8c9c-7193-4f43-9533-32f1293d1bf0', '59e3afa0-cb40-4f8e-9052-88b9af20e074', '2f95e3de-03de-4827-a4a7-aaed42817861']",[]
efc493c5-72f7-45d3-978f-4065e0849c44,Kenneth,Wolfe,wrightdean@example.com,['21d23c5c-28c0-4b66-8d17-2f5c76de48ed'],[]
b211d18e-82a2-41e6-8e42-3c0921d7e8e6,Monica,Moore,warrenkyle@example.org,"['564daa89-38f8-4c8a-8760-de1923f9a681', 'cb00e672-232a-4137-a259-f3cf0382d466', 'f4c2cec2-d0b4-45a9-ac1b-478ce1a32b2c']",[]
98a436c9-ae1e-4f21-b849-ea9214408a9b,Paul,Wilson,qosborne@example.net,['18df1544-69a6-460c-802e-7d262e83111d'],[]
bb45286d-22bf-406e-ab12-9fbfd30942cd,Scott,Burke,zmurray@example.net,"['f35d154a-0a53-476e-b0c2-49ae5d33b7eb', '1537733f-8218-4c45-9a0a-e00ff349a9d1', 'cde0a59d-19ab-44c9-ba02-476b0762e4a8']",[]
154f1c53-c64c-4efd-b3c2-93a4d0675bc7,Marvin,Harris,jose35@example.net,"['fe86f2c6-8576-4e77-b1df-a3df995eccf8', '052ec36c-e430-4698-9270-d925fe5bcaf4']",['6f9118c5-41aa-47dc-8e6c-8da98577521c']
4ff28fd8-8d8a-4d47-be91-123c8e123fdc,Randy,Peterson,pwilliams@example.org,"['59e3afa0-cb40-4f8e-9052-88b9af20e074', '9ecde51b-8b49-40a3-ba42-e8c5787c279c', 'c81b6283-b1aa-40d6-a825-f01410912435']",['95c25b54-1ac7-40ec-8ec2-09fc59b3da17']
46f7ce34-43de-4553-8dc6-c0112ad3bd25,Matthew,Smith,powellnicole@example.net,"['59e3afa0-cb40-4f8e-9052-88b9af20e074', '052ec36c-e430-4698-9270-d925fe5bcaf4']",[]
07af5f21-8847-4759-b4b3-7e5c07b7f571,Crystal,Kemp,andrea48@example.org,"['18df1544-69a6-460c-802e-7d262e83111d', '069b6392-804b-4fcb-8654-d67afad1fd91', 'e5950f0d-0d24-4e2f-b96a-36ebedb604a9']",[]
79367caa-28f5-45f8-bb8f-2a0aca4b960c,Matthew,Clark,melindaevans@example.org,['86f109ac-c967-4c17-af5c-97395270c489'],['d55f08cc-5a12-4a6e-86bd-cfd1fa971c6a']
b6892d12-376b-4497-adeb-ceded596a41e,Lisa,Thomas,williamsjustin@example.net,['dcecbaa2-2803-4716-a729-45e1c80d6ab8'],[]
a7b7e9e8-022a-40f8-849d-6b7bc5b95a24,Douglas,Reyes,tyler76@example.com,['f037f86a-6952-49a5-b6d3-6ce43b8e1d3d'],['56657395-bdb0-4536-9a50-eb97ee18fe5c']
ddaf89ec-b724-4936-9361-c7fbc11514af,Cynthia,Macias,sandra72@example.org,['7d809297-6d2f-4515-ab3c-1ce3eb47e7a6'],[]
d117a446-ce1e-4a64-b137-4bdbd3ea6125,Joshua,Meyers,chadwaller@example.org,"['724825a5-7a0b-422d-946e-ce9512ad7add', '4ca8e082-d358-46bf-af14-9eaab40f4fe9']",['24bdc01c-258e-481a-902d-c134a12917b7']
9a3a7091-084a-49e5-87b9-b347e70c0fad,Amy,Evans,bridgetschmitt@example.com,"['3227c040-7d18-4803-b4b4-799667344a6d', '31da633a-a7f1-4ec4-a715-b04bb85e0b5f', '44b1d8d5-663c-485b-94d3-c72540441aa0']",['8f14f922-9f58-4ad6-9ec9-327e95011837']
56ac5f1e-af67-4595-b59d-0039604b9150,Luke,Armstrong,janet42@example.net,"['aeb5a55c-4554-4116-9de0-76910e66e154', '67214339-8a36-45b9-8b25-439d97b06703']",['4e074598-e19e-411f-b497-27544616e7aa']
798abde0-7a3a-4801-ae3f-4e0198db831f,Matthew,King,andrew98@example.org,"['86f109ac-c967-4c17-af5c-97395270c489', '44b1d8d5-663c-485b-94d3-c72540441aa0']",[]
96a7ed6f-e82a-4cb0-9165-95c077921d1b,Maria,Nguyen,morriswendy@example.net,"['a9f79e66-ff50-49eb-ae50-c442d23955fc', 'cb00e672-232a-4137-a259-f3cf0382d466']",['25a08c6b-414c-430f-891b-86aacac98010']
39e84cd6-f3cd-4785-9a68-0b42a3550309,Hannah,Mathews,christianwhite@example.net,"['9cf4b059-d05c-4d22-9ca3-c5aee41ebfdc', '44b1d8d5-663c-485b-94d3-c72540441aa0']",[]
711f423c-b0c4-441e-9f14-45cece2c95d6,Melissa,Becker,lisa48@example.net,"['741c6fa0-0254-4f85-9066-6d46fcc1026e', '052ec36c-e430-4698-9270-d925fe5bcaf4', '67214339-8a36-45b9-8b25-439d97b06703']",['88cb20a4-fc5e-4f79-a469-0079e0c8495b']
9f5f7d62-eb3a-4f65-b735-417387ce8d0f,Robert,Norton,wilkersonmaria@example.com,"['26e72658-4503-47c4-ad74-628545e2402a', '44b1d8d5-663c-485b-94d3-c72540441aa0', '3fe4cd72-43e3-40ea-8016-abb2b01503c7']",['c86453f6-0155-4458-9a26-e211aa2b8e33']
eea269ee-6efb-4dee-a7c4-0ae874435897,Jessica,Hill,nhood@example.org,"['f51beff4-e90c-4b73-9253-8699c46a94ff', '27bf8c9c-7193-4f43-9533-32f1293d1bf0', 'c1f595b7-9043-4569-9ff6-97e0f31a5ba5']",['c8ffeb37-4dce-4610-bea3-1e848b34c034']
1c9dea72-955c-4ae6-b5fc-774502ec5bd9,Jacob,Williams,mallory13@example.net,"['6a1545de-63fd-4c04-bc27-58ba334e7a91', 'bb8b42ad-6042-40cd-b08c-2dc3a5cfc737', '79a00b55-fa24-45d8-a43f-772694b7776d']",['b90b0461-013f-4970-9097-1b15f9708b3c']
5640b02e-8513-4bb2-b67a-9055b9fa5145,Andrew,Burke,hvasquez@example.net,"['bb8b42ad-6042-40cd-b08c-2dc3a5cfc737', '26e72658-4503-47c4-ad74-628545e2402a', '6cb2d19f-f0a4-4ece-9190-76345d1abc54']",[]
6ad0651e-df28-4654-81b8-ef94a3ccea46,Kerry,Olson,david50@example.com,['564daa89-38f8-4c8a-8760-de1923f9a681'],[]
4ff00587-5f4c-442a-9cd4-7fc31d11524d,Robert,Reynolds,williammolina@example.net,"['6a1545de-63fd-4c04-bc27-58ba334e7a91', '63b288c1-4434-4120-867c-cee4dadd8c8a', '61a0a607-be7b-429d-b492-59523fad023e']",[]
6f2a3dda-f855-4930-b4b0-3473637a8843,Christian,Robbins,ogreene@example.org,['00d1db69-8b43-4d34-bbf8-17d4f00a8b71'],[]
3f1104a9-5f3f-4989-b72e-1d5dfff94a7b,Katie,Anderson,chavezmichael@example.com,"['b7c1b4e2-4d9c-47cc-8ac2-b6e0d2493157', '86f109ac-c967-4c17-af5c-97395270c489']",[]
96cda514-973c-4808-98eb-a860daad9ef1,Katherine,Ball,staciemiller@example.org,"['79a00b55-fa24-45d8-a43f-772694b7776d', 'c1f595b7-9043-4569-9ff6-97e0f31a5ba5', 'cde0a59d-19ab-44c9-ba02-476b0762e4a8']",['d95611e2-f59d-4bdf-9cc3-67417117f372']
d8cb9671-4017-4649-bb14-a2ebca108756,Brandy,Lucas,brittanywilson@example.net,"['21d23c5c-28c0-4b66-8d17-2f5c76de48ed', 'f4c2cec2-d0b4-45a9-ac1b-478ce1a32b2c']",[]
e13e7e7e-095e-4637-a8d7-2b61977b2d31,Donna,Campos,brownarthur@example.org,"['31da633a-a7f1-4ec4-a715-b04bb85e0b5f', '2f95e3de-03de-4827-a4a7-aaed42817861', '61a0a607-be7b-429d-b492-59523fad023e']",[]
53a27727-aa31-4a48-9a68-cbea2c80cbfa,Laura,Reyes,michaelfrancis@example.org,"['7dfc6f25-07a8-4618-954b-b9dd96cee86e', '27bf8c9c-7193-4f43-9533-32f1293d1bf0']",['814efa81-10cb-4012-b040-ee33f1e6b156']
1f18de79-d2c7-420f-b925-13d6824e9d41,Michael,Rollins,eric95@example.com,"['262ea245-93dc-4c61-aa41-868bc4cc5dcf', '27bf8c9c-7193-4f43-9533-32f1293d1bf0', '052ec36c-e430-4698-9270-d925fe5bcaf4']",[]
3cdbfb9c-f528-49ad-ad72-86e9ff9de5af,Alisha,Baldwin,jessedavidson@example.net,['c3b8f82b-92c0-4a5d-85ef-7ddaec7d3a87'],[]
b85b4937-56ba-40e4-9c25-e55175eb1594,Robert,Elliott,jessica21@example.net,['473d4c85-cc2c-4020-9381-c49a7236ad68'],['d84d8a63-2f4c-4cda-84a2-1c5ef09de68c']
6f3c6495-2924-49bc-9b1d-f841c577dd36,Christopher,Lopez,qharrington@example.org,"['7d809297-6d2f-4515-ab3c-1ce3eb47e7a6', 'c3b8f82b-92c0-4a5d-85ef-7ddaec7d3a87', '787758c9-4e9a-44f2-af68-c58165d0bc03']",['eec5a289-f51e-43ef-83f9-de27fbe2525b']
9c0e69af-b45a-4124-b956-9aa260dd981f,Dana,Mclean,brian55@example.net,"['262ea245-93dc-4c61-aa41-868bc4cc5dcf', '741c6fa0-0254-4f85-9066-6d46fcc1026e', 'd1b16c10-c5b3-4157-bd9d-7f289f17df81']",['361e1137-b81b-4658-8e63-233f215b8087']
f97f8444-a86e-46cf-bf17-5ba07a9b0026,Michael,Kirk,michael60@example.org,"['cb00e672-232a-4137-a259-f3cf0382d466', '59845c40-7efc-4514-9ed6-c29d983fba31', 'ad391cbf-b874-4b1e-905b-2736f2b69332']",['ac7b5a8a-d4b1-4b7e-9810-78ee9fe73ba2']
847f12f2-c843-485d-9550-fc98d6250af2,Michelle,Pugh,julie06@example.com,"['14026aa2-5f8c-45bf-9b92-0971d92127e6', 'f4c2cec2-d0b4-45a9-ac1b-478ce1a32b2c', 'e5950f0d-0d24-4e2f-b96a-36ebedb604a9']",['bc369128-c50f-4a05-ad37-37a8c2adcb9c']
a4e4fb1f-617a-4fd5-9d29-bfbb86121c03,Allison,Nelson,mark42@example.org,"['564daa89-38f8-4c8a-8760-de1923f9a681', '052ec36c-e430-4698-9270-d925fe5bcaf4']",['5823848e-b7b8-4be4-bc6b-92546a7324f2']
850d8586-fddb-4141-84bd-3df406d8deaa,Jeffrey,Wilson,maria02@example.org,"['7bee6f18-bd56-4920-a132-107c8af22bef', 'c81b6283-b1aa-40d6-a825-f01410912435', '724825a5-7a0b-422d-946e-ce9512ad7add']",[]
92788666-4cd5-47b0-a257-132d8f52a08a,Rhonda,Kirk,fwilson@example.org,['d1b16c10-c5b3-4157-bd9d-7f289f17df81'],[]
307710d7-c3a6-4af4-a4b1-73d190fb54c8,Melissa,Ramos,khenson@example.net,"['787758c9-4e9a-44f2-af68-c58165d0bc03', 'f51beff4-e90c-4b73-9253-8699c46a94ff']",[]
9002ed6f-aee0-4a49-be3b-7b7859cc2ff5,Carol,Anderson,sean61@example.com,['31da633a-a7f1-4ec4-a715-b04bb85e0b5f'],[]
a552f076-1373-4ab7-b5a1-d1fa6a6f9a00,Amanda,May,osbornmichael@example.net,"['c1f595b7-9043-4569-9ff6-97e0f31a5ba5', 'c737a041-c713-43f6-8205-f409b349e2b6']",[]
38f2ce7f-7ab8-4923-b3d6-461fdad04e5b,Jeanne,Bates,croberts@example.com,"['cde0a59d-19ab-44c9-ba02-476b0762e4a8', '3fe4cd72-43e3-40ea-8016-abb2b01503c7']",[]
27b9710f-f06d-4a50-8120-f0952767968b,Caitlyn,Hansen,pcuevas@example.org,"['d000d0a3-a7ba-442d-92af-0d407340aa2f', 'bb8b42ad-6042-40cd-b08c-2dc3a5cfc737', '79a00b55-fa24-45d8-a43f-772694b7776d']",['0ca56830-c077-47eb-9d08-bf16439aa81c']
2c6ab2e4-4ed4-40a8-bc16-6b6d9eb7fba9,Jody,Martinez,morgan46@example.com,"['16794171-c7a0-4a0e-9790-6ab3b2cd3380', '577eb875-f886-400d-8b14-ec28a2cc5eae', 'c3b8f82b-92c0-4a5d-85ef-7ddaec7d3a87']",['21a4b527-ff93-49d5-9c4a-922e5837f99e']
3f277f7b-4269-4771-9b82-a429b65a7aab,Matthew,Vargas,hoodluis@example.com,"['86f109ac-c967-4c17-af5c-97395270c489', 'c737a041-c713-43f6-8205-f409b349e2b6']",[]
cd2926e0-c1d2-4664-9a42-b395df691ca4,Kayla,Daniels,kristinefrank@example.net,"['57f29e6b-9082-4637-af4b-0d123ef4542d', 'ad3e3f2e-ee06-4406-8874-ea1921c52328', 'b7c1b4e2-4d9c-47cc-8ac2-b6e0d2493157']",[]
c9801625-d0e5-4d1c-8c55-c9d7d232f164,Kathryn,Greene,mitchellbowen@example.org,"['741c6fa0-0254-4f85-9066-6d46fcc1026e', 'f51beff4-e90c-4b73-9253-8699c46a94ff', '31da633a-a7f1-4ec4-a715-b04bb85e0b5f']",[]
fbf08649-bf3f-41aa-b662-2c29ec1bb613,Seth,Gonzales,richmondamy@example.org,"['e5950f0d-0d24-4e2f-b96a-36ebedb604a9', 'd000d0a3-a7ba-442d-92af-0d407340aa2f']",['5fadd584-8af3-49e7-b518-f8bc9543aa4b']
5d589232-36ca-495c-9345-d0b96a340557,Alicia,Martinez,mary62@example.net,['f4c2cec2-d0b4-45a9-ac1b-478ce1a32b2c'],['27d663fa-1559-4437-8827-7dabba59fdb0']
9e4a890a-e70d-4dbc-81ae-561fcdea79ee,Ricky,Cisneros,laurievaughn@example.com,"['61a0a607-be7b-429d-b492-59523fad023e', 'b7c1b4e2-4d9c-47cc-8ac2-b6e0d2493157', '741c6fa0-0254-4f85-9066-6d46fcc1026e']",[]
9b2b3f18-242c-4697-8047-fdc3419330cd,Edward,French,daniel60@example.com,"['cb00e672-232a-4137-a259-f3cf0382d466', '577eb875-f886-400d-8b14-ec28a2cc5eae']",[]
b4f34b82-5fde-4609-8547-248b1a928390,Leslie,Kim,jennifer18@example.org,"['473d4c85-cc2c-4020-9381-c49a7236ad68', '16794171-c7a0-4a0e-9790-6ab3b2cd3380', 'cdd0eadc-19e2-4ca1-bba5-6846c9ac642b']",['08b87dde-06a0-4a00-85fc-4b290750d185']
4273e025-6029-4199-812c-1a26c8697f69,Monica,Holloway,floresvictor@example.org,"['27bf8c9c-7193-4f43-9533-32f1293d1bf0', '052ec36c-e430-4698-9270-d925fe5bcaf4']",['43c67b64-aa19-4d3c-bd4e-c18799854e93']
e5fecd2d-dcf2-4de6-9093-243f7e8c2f9e,Timothy,Day,robert37@example.net,['bb8b42ad-6042-40cd-b08c-2dc3a5cfc737'],['803dea68-563c-4f52-ad85-616523b60788']
65d74d6d-80ae-40d7-9935-4e9832ffbbe4,Brandi,Jones,reynoldskenneth@example.org,"['7dfc6f25-07a8-4618-954b-b9dd96cee86e', 'f037f86a-6952-49a5-b6d3-6ce43b8e1d3d', '86f109ac-c967-4c17-af5c-97395270c489']",[]
517e04ba-86b2-4c27-825b-5f38329ef317,Marie,Stanley,cbell@example.org,"['069b6392-804b-4fcb-8654-d67afad1fd91', '59e3afa0-cb40-4f8e-9052-88b9af20e074', '79a00b55-fa24-45d8-a43f-772694b7776d']",[]
f29d484e-2a3f-4972-a107-4ba8282a0d59,Angela,Rogers,robert57@example.net,"['c3b8f82b-92c0-4a5d-85ef-7ddaec7d3a87', '7774475d-ab11-4247-a631-9c7d29ba9745']",[]
fb8b2e14-f608-4aa5-b6c2-26cf3dae3c33,Jessica,Gonzales,daniellecoffey@example.org,"['14026aa2-5f8c-45bf-9b92-0971d92127e6', '9cf4b059-d05c-4d22-9ca3-c5aee41ebfdc', 'd000d0a3-a7ba-442d-92af-0d407340aa2f']",['d55f08cc-5a12-4a6e-86bd-cfd1fa971c6a']
bc5e77d1-92a0-45a3-9593-2b75dcda035d,Brandon,Jones,wdunn@example.net,"['c97d60e5-8c92-4d2e-b782-542ca7aa7799', '7774475d-ab11-4247-a631-9c7d29ba9745', '724825a5-7a0b-422d-946e-ce9512ad7add']",['2400a836-b97a-46ca-8333-28c2e780ee3d']
24e92960-ca93-403d-9af3-a7d1f614713f,Vanessa,Hill,richardreed@example.net,"['79a00b55-fa24-45d8-a43f-772694b7776d', 'dcecbaa2-2803-4716-a729-45e1c80d6ab8', '27bf8c9c-7193-4f43-9533-32f1293d1bf0']",['e4c645ab-b670-44c3-8ea2-f13dd0870bf5']
de174a94-5785-4518-8c6b-041cbabd8a91,Richard,Williams,uwheeler@example.net,"['839c425d-d9b0-4b60-8c68-80d14ae382f7', 'c737a041-c713-43f6-8205-f409b349e2b6', '7d809297-6d2f-4515-ab3c-1ce3eb47e7a6']",['a3497e7c-ec38-428a-bdb8-2ef76ae83d44']
b4c8a355-c89b-4f17-b060-d44c0030a1f5,Sonya,Young,sarahjohnson@example.net,['e5950f0d-0d24-4e2f-b96a-36ebedb604a9'],[]
87ab0897-5e42-44ee-abaa-25dc0d674ba0,Bradley,Johnson,audrey40@example.net,['069b6392-804b-4fcb-8654-d67afad1fd91'],['fe897059-b023-400b-b94e-7cf3447456c7']
d5bc5633-e34a-4a6b-938a-bc1341341d01,Wanda,Snyder,russoscott@example.org,"['262ea245-93dc-4c61-aa41-868bc4cc5dcf', 'ad3e3f2e-ee06-4406-8874-ea1921c52328']",[]
ec54ca6a-c3fc-41f0-800d-f9ac7273e9ad,Joseph,Torres,matajames@example.net,"['072a3483-b063-48fd-bc9c-5faa9b845425', '514f3569-5435-48bb-bc74-6b08d3d78ca9']",[]
c63cc47d-5967-43ee-9129-113a79df667f,Michael,Martinez,mlarson@example.com,['564daa89-38f8-4c8a-8760-de1923f9a681'],['dd93b349-8a58-4ae5-8ffc-4be1d7d8e146']
2befc600-2cce-482c-b4af-a685ae5ef028,Erin,Winters,qhowe@example.org,"['bb8b42ad-6042-40cd-b08c-2dc3a5cfc737', '7d809297-6d2f-4515-ab3c-1ce3eb47e7a6', '79a00b55-fa24-45d8-a43f-772694b7776d']",[]
d1155f64-96c3-469b-8218-5a6412737676,Jared,Beasley,miguelwilliams@example.org,['18df1544-69a6-460c-802e-7d262e83111d'],['6a75b28a-db14-4422-90ca-84c6624d6f44']
225e81c1-3175-4304-ae15-506f07cf113a,Stephanie,Cruz,pbrown@example.net,"['724825a5-7a0b-422d-946e-ce9512ad7add', '4ca8e082-d358-46bf-af14-9eaab40f4fe9']",['ad9a0664-8bf1-4916-b5d3-ca796916e0a5']
3e60ed15-419e-43ab-9dac-cd0216698ec9,Robert,Ortega,jeffrey03@example.net,"['f35d154a-0a53-476e-b0c2-49ae5d33b7eb', '577eb875-f886-400d-8b14-ec28a2cc5eae', '18df1544-69a6-460c-802e-7d262e83111d']",[]
62013b97-e9d7-40a7-8895-44b1a529bfce,Amanda,Brown,joneshoward@example.com,['ad391cbf-b874-4b1e-905b-2736f2b69332'],['91d80ee0-86be-4a80-90f6-b48f7656cf4d']
5cb71bca-1e7c-4722-879c-32e78fcfba2e,Kevin,Wise,davidpitts@example.com,"['e665afb5-904a-4e86-a6da-1d859cc81f90', '3fe4cd72-43e3-40ea-8016-abb2b01503c7', 'ad391cbf-b874-4b1e-905b-2736f2b69332']",[]
0874ee01-74a7-44d6-b0c7-9e816d2247dc,David,Smith,robinnichols@example.com,"['31da633a-a7f1-4ec4-a715-b04bb85e0b5f', '61a0a607-be7b-429d-b492-59523fad023e', '1537733f-8218-4c45-9a0a-e00ff349a9d1']",['47ecfc8e-62ef-4eb8-93c7-008b6008cc16']
f75e4c99-332a-4d36-ae9b-ae070d3109c1,Megan,Perry,lbates@example.com,"['79a00b55-fa24-45d8-a43f-772694b7776d', '44b1d8d5-663c-485b-94d3-c72540441aa0']",[]
41f2fa7c-c7d6-4271-a413-3e7d873c6b71,Debbie,Martin,kempjeff@example.org,"['072a3483-b063-48fd-bc9c-5faa9b845425', '59e3afa0-cb40-4f8e-9052-88b9af20e074', '587c7609-ba56-4d22-b1e6-c12576c428fd']",['c4b728a4-8c84-4abb-acd1-d8952768fbf3']
64b54640-71a4-4c39-a6c9-7b816f9f741f,Patricia,Snyder,anthony96@example.net,['072a3483-b063-48fd-bc9c-5faa9b845425'],['8968fdf0-d411-4899-9aaf-632d1ff2ca1c']
8a865e8c-869a-4cd2-9219-2289eb76559a,Anita,Gallegos,wsmith@example.com,['ad3e3f2e-ee06-4406-8874-ea1921c52328'],[]
08d8fe91-092e-4fac-b016-885050d383f8,Sara,Freeman,christopher99@example.org,"['9cf4b059-d05c-4d22-9ca3-c5aee41ebfdc', '577eb875-f886-400d-8b14-ec28a2cc5eae']",['9384f475-5183-4a60-bfc5-53102d9f4d56']
947a90a9-9267-4fcd-a808-c19eed49334f,Christopher,Lowe,daniel18@example.net,['514f3569-5435-48bb-bc74-6b08d3d78ca9'],['6dfa800d-540a-443e-a2df-87336994f592']
c745a675-e9a4-42d7-910d-4f1758846e06,Steven,Miles,sgood@example.net,['d000d0a3-a7ba-442d-92af-0d407340aa2f'],[]
f4fec116-3c70-4258-92fd-17fd777cb294,Kevin,Cobb,robert35@example.com,['9cf4b059-d05c-4d22-9ca3-c5aee41ebfdc'],[]
c349f7af-d812-445c-9fa2-e13e92ae5bc2,Laurie,Contreras,thomasmatthew@example.net,"['1537733f-8218-4c45-9a0a-e00ff349a9d1', '9328e072-e82e-41ef-a132-ed54b649a5ca']",[]
05678f2e-cb12-4d00-acd5-ff74740c3540,David,Chase,alfred97@example.net,['b7c1b4e2-4d9c-47cc-8ac2-b6e0d2493157'],['b50447d8-6d95-4cab-a7e5-228cd42efebd']
7e8e604d-cdca-4677-86c2-96e5dc3b3f28,Michele,Mitchell,james19@example.com,"['7d809297-6d2f-4515-ab3c-1ce3eb47e7a6', 'c800d89e-031f-4180-b824-8fd307cf6d2b', 'f4c2cec2-d0b4-45a9-ac1b-478ce1a32b2c']",['e04aeb81-fae7-466f-8911-791a353ee3f4']
914b4af9-b5e3-4272-ae20-3c040441bcc9,Matthew,Mendoza,tduran@example.org,"['57f29e6b-9082-4637-af4b-0d123ef4542d', '9ecde51b-8b49-40a3-ba42-e8c5787c279c', 'd000d0a3-a7ba-442d-92af-0d407340aa2f']",['09f9160d-e91c-472b-aee9-251881a2d1e6']
d3d94919-6f71-4adb-8662-3c99bd1c24f5,Gabriel,Allison,andrewwolf@example.com,"['c737a041-c713-43f6-8205-f409b349e2b6', 'dcecbaa2-2803-4716-a729-45e1c80d6ab8', '67214339-8a36-45b9-8b25-439d97b06703']",['8676e40c-bf96-41ec-903d-cffc999b853e']
37a83cad-c464-46ca-a520-f4500f5fb4df,Anthony,Gibson,tricia59@example.org,"['59845c40-7efc-4514-9ed6-c29d983fba31', '7dfc6f25-07a8-4618-954b-b9dd96cee86e', 'ad3e3f2e-ee06-4406-8874-ea1921c52328']",[]
e80fda3c-dc80-41a1-b3a1-27824fc484ad,Jason,Wells,katherinehuang@example.org,"['26e72658-4503-47c4-ad74-628545e2402a', '61a0a607-be7b-429d-b492-59523fad023e']",[]
2f78265f-e085-480b-a236-a53e347a519f,Candace,Mendoza,nlevy@example.net,['9cf4b059-d05c-4d22-9ca3-c5aee41ebfdc'],['7df1ce76-3403-42ff-9a89-99d9650e53f4']
f5a65150-662b-4a09-ac0d-57accfee4e6b,Tina,Chavez,jackblanchard@example.org,"['14026aa2-5f8c-45bf-9b92-0971d92127e6', 'f4c2cec2-d0b4-45a9-ac1b-478ce1a32b2c', '61a0a607-be7b-429d-b492-59523fad023e']",[]
20a8651a-a21d-4474-abe4-a05c573768bf,Brandon,Hamilton,juan73@example.net,"['9cf4b059-d05c-4d22-9ca3-c5aee41ebfdc', '61a0a607-be7b-429d-b492-59523fad023e', '44b1d8d5-663c-485b-94d3-c72540441aa0']",[]
a82177eb-2674-4018-bcd1-08d90a20bd41,Chelsea,Carter,pmack@example.net,['86f109ac-c967-4c17-af5c-97395270c489'],['b5a5dfe5-4015-439f-954b-8af9b2be2a09']
94a4b954-9474-4873-bc99-46c4e324c511,Katelyn,Kane,hernandezcurtis@example.net,['b7c1b4e2-4d9c-47cc-8ac2-b6e0d2493157'],[]
cd626314-abb1-4cdb-b7c1-ff0e36c28c6a,Joseph,Jones,kevinhayes@example.com,['c1f595b7-9043-4569-9ff6-97e0f31a5ba5'],['d36e4525-9cc4-41fd-9ca9-178f03398250']
3078df99-a5cf-4503-9a9b-e84e9ab3afae,Casey,Moody,stephaniesmith@example.com,"['d000d0a3-a7ba-442d-92af-0d407340aa2f', '31da633a-a7f1-4ec4-a715-b04bb85e0b5f', 'c97d60e5-8c92-4d2e-b782-542ca7aa7799']",[]
44f87ec3-137d-4b81-9d61-ebac64ab06c6,Kenneth,Lambert,ijohnson@example.org,"['f51beff4-e90c-4b73-9253-8699c46a94ff', '2f95e3de-03de-4827-a4a7-aaed42817861']",[]
a9cf6742-5027-40b1-beac-3266eddb8ffb,Richard,Green,canderson@example.org,"['473d4c85-cc2c-4020-9381-c49a7236ad68', '9ecde51b-8b49-40a3-ba42-e8c5787c279c', 'c97d60e5-8c92-4d2e-b782-542ca7aa7799']",['a742f2e3-2094-4cbb-b0bd-cbe161f8103b']
fe728e30-8840-4da2-ace3-4b1f68f6f699,Patrick,Chavez,lschmitt@example.org,"['6a1545de-63fd-4c04-bc27-58ba334e7a91', 'd1b16c10-c5b3-4157-bd9d-7f289f17df81']",[]
73a95179-6313-4d6d-b027-45d17d617a61,Leah,Stokes,ilyons@example.org,['aeb5a55c-4554-4116-9de0-76910e66e154'],[]
